17342494,22
17342494,106
17342594,3
17342594,69
17342625,3
17342652,69
17342652,106
17342665,3
17342665,22
17342665,25
17342810,3
17342810,25
17342810,106
17342810,27
17342775,3
17342775,116
17342775,126
16612028,27
17536645,86
16613507,132
16613507,90
16607969,27
16607969,11
17374405,3
17374405,114
17374405,116
17375060,13
17375060,25
17375060,116
17375164,3
17375164,25
17375164,28
17374552,143
17375078,13
17375049,34
17375049,70
17375049,135
17375077,15
17375077,116
17375077,139
17375141,116
17375198,3
17375198,122
17375180,13
17375180,114
17375072,114
17375072,116
17375072,28
17375047,135
17375074,13
17374921,3
17374921,47
17374921,114
17374819,122
17375089,3
17375089,122
17375214,54
17374951,54
17374951,63
17374978,25
17374978,54
17374978,114
17375104,69
17375104,106
17375104,114
16604358,27
16604358,35
16604358,90
16604896,69
16604896,53
16604896,27
16612550,22
16612550,90
16606299,25
16606299,35
16606299,90
16605794,22
16605794,35
17557488,25
17557488,42
17557488,114
17452342,135
16611498,22
16611498,35
17842104,27
17501291,35
17501291,38
17501291,77
17500759,106
17500759,114
17500767,116
17500819,34
17500819,135
17500911,25
17500911,42
17500911,15
17501439,143
17501279,3
17501279,116
17500695,126
17501298,42
17501298,57
17501298,114
17500847,47
17500847,69
17500847,85
17500872,57
17500872,85
17500872,139
17501315,3
17501315,34
17501315,129
17501201,69
17501247,70
17501247,129
17501247,135
17501281,106
17501281,114
17501281,139
17501143,86
17501292,3
17501292,57
17501292,116
17501308,13
17501301,70
17501301,129
17501301,135
17501268,70
17501268,126
17501268,129
16611701,8
17482142,22
17482142,25
16609169,15
16609169,90
17606621,143
17687832,69
17687832,106
16613059,35
16613059,90
17534788,3
17534788,66
17534788,123
17061237,124
17061237,131
17057397,60
17058534,3
17058534,114
17058534,113
17060320,68
17057925,96
17057925,131
17060869,21
17060869,126
17057591,31
17059541,69
17064266,8
17064266,135
17064405,8
17064405,77
17064405,139
17060516,3
17059012,54
17061296,3
17061296,114
17061296,132
17061205,3
17061205,13
17061205,114
17064031,28
17066603,122
17066603,28
17066603,118
17057797,85
17057797,137
17061253,3
17061253,22
17061253,139
17059060,143
17061231,108
16613649,85
16613649,116
18255631,90
16608483,27
16608483,35
16608483,114
17580453,86
17580453,123
17580453,134
17580142,25
17580142,15
17580142,126
17580160,69
17580160,106
17580160,114
17580349,8
17580349,140
17580412,69
17580412,106
17580412,116
17580590,131
17580704,25
17580704,15
17579928,77
17579928,86
17579928,123
17579992,116
17579992,129
17580030,47
17580030,66
17580030,131
17580074,70
17580074,129
17580020,3
17580020,116
17580020,129
17580350,69
17580350,85
17580350,106
17580408,116
17579653,31
17579653,116
17579653,126
17580476,22
17580476,25
17580422,25
17580422,114
17580422,116
17580539,31
17580539,116
17580511,57
17580021,114
17580021,116
17580021,28
16604370,22
16604370,35
16604370,90
17582467,25
17582467,48
17582668,3
17582668,13
17582668,126
17582498,8
17582498,135
17582499,106
17582499,15
17582522,69
17582522,106
17582522,114
17582524,3
17582524,22
17582527,34
17582551,35
17582551,114
17582558,106
17582558,114
17582560,3
17582560,57
17582677,25
17582677,106
17582677,114
17582670,3
17582670,106
17582625,3
17582625,116
17582625,126
17582627,86
17582700,8
17582700,129
17582700,139
17582664,64
17582664,66
17582664,139
17582682,42
17582682,135
17582669,96
18491935,64
18491935,104
17582546,86
17629582,3
17629582,13
17629582,25
17211719,116
17144717,116
17143970,3
17143970,106
17143970,15
17142698,143
17144991,116
17142519,3
17142519,60
17145408,25
17143336,70
17143336,116
17143336,129
17145077,8
17141447,8
17141447,22
17141447,60
17142096,22
17142096,25
17142297,60
17142297,116
17142297,126
17142535,60
17142535,116
17142535,126
17142792,60
17142792,116
17145495,70
17143950,3
17143950,8
17143950,25
17142747,3
17141990,60
17141990,116
17141990,126
17144732,22
17143282,8
17143282,47
17143282,116
17143705,3
17143705,22
17143705,60
17615915,122
17616487,25
17615924,42
17615924,114
17615924,63
17615979,3
17615979,122
17616266,66
17616266,85
17616266,114
17615976,3
17615976,15
17615976,114
17616025,3
17616025,116
17616025,126
17615597,3
17615597,22
17615740,3
17615740,15
17616203,22
17616203,139
17616590,3
17616590,22
17615855,22
17615855,28
17616348,22
17616348,44
17616348,114
17616368,35
17616368,42
17616400,106
17616400,116
17616400,126
17616076,27
17616076,114
17616076,122
17616205,3
17616205,116
17616205,122
17616222,3
17616295,116
17616465,143
18483372,34
18483372,37
18483372,117
18484349,3
18484349,126
18496057,52
18496057,85
18496057,47
18483389,3
18483222,52
18483085,52
18484423,14
18483714,69
18485469,69
18485469,52
18485469,14
18485469,27
18479690,3
18479690,70
18479690,117
18483224,27
18493989,117
18493989,34
18493989,116
18493989,81
18493989,64
18484464,8
18484464,37
18484464,116
18483051,34
18483051,116
18483051,30
18483051,43
18482983,117
18482983,11
18482983,54
18479742,141
18479742,53
18479742,48
18482938,3
18482938,86
18483082,3
18483082,14
18483082,47
18483082,25
18483082,53
18483446,50
18483252,27
18483252,124
18483252,137
18483252,57
17621616,25
17621616,116
17621616,126
17621696,3
17621696,106
17621696,15
17621744,8
17621744,139
17621744,140
17621759,13
17621763,70
17621763,129
17621780,8
17621780,34
17621781,34
17621788,106
17621793,25
17621796,3
17621796,42
17621796,44
17621831,3
17621832,3
17621832,48
17621833,3
17621833,116
17621833,126
17621834,86
17621869,31
17621869,86
17621869,28
17621960,70
17621960,126
17621960,129
17621746,8
17621746,135
17621746,139
17621755,106
17621946,69
17621552,3
17621552,116
17621552,126
17096140,13
17096140,31
17096140,116
17099925,77
17099925,86
17099925,123
17092257,3
17092257,69
17092257,116
17092799,124
17092799,131
17095222,23
17095222,15
17095222,114
17092293,3
17092293,42
17092293,126
17102241,22
17102579,66
17092801,22
17092801,124
17092801,131
17093273,3
17093273,25
17096198,3
17096198,116
17096198,126
17095098,69
17095098,41
17093135,114
17093135,116
17093135,126
17095236,47
17095236,54
17095979,22
17095979,86
17099856,42
17099856,15
17100307,66
17100307,69
17100307,122
17093600,86
17093600,139
17100547,116
17100547,126
17093124,38
17093124,124
16608059,90
16608059,11
16605194,11
17678243,15
17678043,86
17677978,116
17677978,122
17677988,25
17677988,116
17677988,126
17678231,8
17678231,34
17678231,135
17677990,106
17677990,114
17677991,25
17677991,15
17677991,139
17678307,48
17678307,116
17678276,3
17678283,86
17678222,3
17678222,122
17678055,57
17678055,69
17678326,86
17678229,70
17678229,129
17678097,69
17678216,70
17678216,126
17678216,129
17678233,64
17678233,87
17678148,86
17678291,122
17678218,13
17558738,35
17558738,85
16608209,35
16608209,131
16608209,11
16654702,69
16654702,85
16654702,106
17697444,64
17697444,87
17696871,69
17696871,106
17696871,139
17696891,42
17696901,34
17697384,8
17697384,34
17697417,3
17697417,22
17696918,3
17696918,69
17696918,116
17696920,25
17696920,106
17696920,114
17697398,70
17697398,129
17697406,35
17697406,42
17697406,18
17696941,114
17696941,129
17696941,131
17696955,3
17696955,13
17696955,126
17696957,106
17696957,114
17697418,86
17697386,3
17697224,34
17697304,86
17697389,3
17697389,15
17697424,135
17697332,70
17697332,126
17697332,129
17694056,25
17694056,57
17694056,114
17559793,25
17559793,116
17559793,126
16668008,8
18212135,3
5704255,3
5701978,69
5701978,106
5701729,137
5701729,5
5701729,87
5704168,48
5704168,25
18277098,8
5701446,69
5701446,106
5700052,135
5700052,70
5700052,34
5700052,65
5700052,140
5702418,64
5702418,98
5702418,93
5702418,20
5700386,64
5700386,121
5704202,49
5704202,70
5704202,8
5701052,3
5701052,86
5701052,116
5704118,100
5704118,1
5704118,64
5704118,62
5701548,78
5701548,5
5701548,87
18235425,64
5702615,64
5702615,98
5702615,34
5703500,64
5703500,98
18253896,64
5701917,34
5702574,3
5702574,42
202321,85
202321,69
202321,135
202321,47
206488,64
206488,109
209654,64
18340881,64
18340881,98
18233284,66
18233284,64
18269368,37
18269368,64
18254160,64
208939,64
208939,37
201531,3
201531,25
208965,27
208778,48
208778,25
209703,8
209703,34
18381837,64
18381837,98
18381837,127
208850,64
210134,64
210134,8
201044,116
201044,3
201340,3
201340,42
18289126,27
18289126,25
202507,3
202507,86
202507,25
210139,55
210139,34
210139,64
210139,98
5600424,64
5600424,98
5600424,121
5600424,34
5602751,121
5600457,64
5600457,93
5600457,121
5600457,20
5600642,64
5600642,98
5600642,34
18268134,78
18376208,48
18376208,3
5600959,100
5600959,64
5600103,100
5600103,64
5600103,93
5602586,100
5602586,34
5602586,64
5602586,1
5600961,48
5600961,106
5600960,14
5600960,5
5600960,87
5601340,5
5601340,87
5600701,2
5600701,107
5601404,34
5601404,135
5600556,3
5600556,86
5602055,64
5602055,98
5601521,3
5601521,86
5601521,25
5602377,27
5602377,14
5602377,42
5602884,48
5602884,25
5602942,27
3400025,98
3400025,93
3400341,98
3400341,93
3400005,98
3400021,109
3400017,98
3400017,34
3400017,93
3400325,98
3400325,47
3400059,98
3400059,93
3400060,93
3400348,109
3400348,59
3400348,93
3400072,98
3400072,93
3400073,98
3400073,34
3400073,37
3400019,121
3400019,42
3400033,98
3400033,34
3400033,37
3400033,93
3400346,27
3400346,98
3400346,34
3400350,98
3400350,34
3400350,37
3400391,27
3400391,69
3400391,86
3400391,98
3400391,37
3400016,98
3400016,93
3400105,69
3400105,106
3400326,34
3400326,69
3400326,37
3400326,98
3400392,98
3400392,48
111895,34
111895,69
111895,98
111895,86
111895,85
111895,135
110502,37
110502,34
110502,98
18396250,63
18396250,42
18396250,37
113702,98
113702,37
113702,86
113702,69
113433,106
113433,69
113433,18
113433,42
18438909,106
18438909,69
18143128,27
18143128,37
18143128,42
18438944,98
18438944,27
18438944,69
18438944,86
18438944,37
110436,98
110436,121
110436,8
110436,37
18385201,42
18385201,63
110395,48
110395,127
110395,121
18335583,98
18335583,34
18335583,37
110237,98
110237,34
110237,37
110237,42
110237,48
110237,114
113537,69
113537,48
113703,27
113703,18
113703,42
113703,106
18385186,27
18385186,69
113325,98
113325,37
113325,18
113325,69
113325,25
113325,61
113325,85
111826,37
111826,69
111826,34
110516,98
110516,69
110516,8
110516,121
18371341,27
18371341,3
18371341,37
18371341,7
18371341,48
113570,37
2400020,98
2400020,121
2400020,48
2400148,27
2400148,48
2400019,98
2400019,127
2400019,48
2400193,98
2400193,34
2400027,98
2400027,34
17960073,98
17960073,121
17960073,34
2400119,3
2400119,48
2400014,48
2400403,98
2400403,93
2400349,69
2400349,106
2400279,48
2400279,3
2400279,113
2400279,61
2400017,98
2400017,34
18317988,98
18317988,34
18317988,69
2400144,121
2400144,34
2400195,37
2400195,69
2400052,98
2400016,98
2400016,48
2400293,42
2400293,48
2400009,121
2400009,98
2400009,34
2400009,37
2400010,93
2400010,98
2400010,34
2200011,98
2200011,34
2200078,98
18204507,18
2200030,98
2200030,93
2200201,127
2200067,98
2200358,27
2200358,14
2200358,48
2200001,98
2200001,93
2200001,34
2200033,48
2200033,69
2200283,98
2200283,34
2200045,98
2200045,127
2200149,98
2200149,121
2200149,34
2200149,48
2200043,98
2200043,48
2200044,98
2200044,48
2200132,98
2200236,98
2200175,89
2200000,98
2200055,98
2200034,98
2200153,48
2500023,98
2500023,34
2500023,37
2500023,69
2500076,69
2500076,37
2500076,34
2500076,98
2500054,98
2500054,34
2500134,106
2500069,98
2500069,121
2500256,121
2500256,98
2500256,34
2500256,48
2500024,98
2500024,34
2500024,37
2500024,69
2500024,86
2500075,69
2500075,48
2500075,98
2500075,34
2500029,98
2500079,37
2500079,34
2500079,20
2500079,98
2500343,71
2500343,42
2500052,121
2500052,34
2500052,98
2500062,93
2500062,20
2500056,80
2500030,98
2500390,27
2500390,93
2500390,98
2500007,93
2500123,98
2500123,93
2500122,98
2500122,34
2500122,121
2500122,48
2500346,98
2500346,62
50943,98
50943,93
58268,8
51705,69
51705,3
51705,106
18162866,47
18162866,37
18407918,91
56464,14
56464,42
56464,27
18221572,106
18221572,27
18221572,69
18359919,106
18359919,27
18359919,69
18439634,37
18439634,3
18439634,69
18439634,98
18439634,34
18439634,27
51040,3
51040,25
51040,27
54162,98
54162,47
54162,85
18305628,98
18305628,34
18305628,69
18305628,127
18305628,42
18385443,37
18385443,3
56618,47
56618,85
56618,98
18353121,8
18353121,85
18353121,98
18366652,106
18366652,27
18366652,69
18430785,37
58882,50
58882,98
58882,69
58882,37
58882,135
58882,121
18422898,37
18422898,69
18422898,98
18339874,91
2600472,27
2600472,34
2600472,98
2600514,27
2600109,48
2600311,98
2600311,34
2600008,48
2600031,98
2600031,34
2600250,34
2600025,106
2600494,27
2600494,48
18108352,14
2600079,98
2600079,34
2600079,121
2600079,48
2600340,106
2600340,69
2600340,48
18461339,48
18461339,86
18461339,134
2600010,48
2600230,98
2600230,121
2600230,127
2600230,14
2600003,98
2600003,121
2600003,127
2600003,14
2600303,98
2600180,121
2600393,69
2600393,86
2600393,34
2600007,48
2900587,27
2900354,34
2900633,85
2900633,8
2900633,37
2900633,98
2900633,5
18408676,27
18408676,32
18408676,126
2900234,48
2900234,98
2900234,34
2900550,34
18362677,98
18362677,8
18362677,47
2900044,27
2900044,69
2900044,86
2900044,14
2900469,98
2900469,34
2900219,98
2900219,34
2900219,86
2900219,18
2900473,34
2900473,98
2900473,27
2900020,93
2900020,34
2900020,98
2900562,27
2900562,34
2900562,48
2900562,116
18413814,98
18413814,34
18413814,37
18235390,27
2900640,69
2900640,27
2900640,34
2900640,37
18271459,98
18271459,109
18377283,27
18377283,132
18408600,34
18408600,98
2900012,34
18436042,8
18436042,37
122003,98
122003,34
122003,37
122003,106
121552,3
121552,27
121214,86
121214,3
121214,69
121553,70
121553,34
121553,135
121553,82
121553,26
121553,8
121312,37
121312,69
121312,135
121312,50
121335,98
121335,37
121335,8
120014,98
120014,34
123125,3
123125,134
120221,98
122064,98
122064,34
122064,37
122064,69
122064,25
120203,14
120203,42
120203,27
120219,27
120219,14
121425,25
121425,48
121425,42
121425,18
123010,86
123010,48
123294,93
123294,98
121120,69
122940,25
122940,48
122830,42
122830,3
69024,47
69024,69
69024,42
72475,98
72475,34
72475,5
70431,37
70431,27
70431,69
70431,42
71443,98
71443,93
71443,34
71443,121
73088,86
73088,3
73088,134
73088,25
18423075,27
18423075,47
70890,69
71492,27
71492,37
70092,69
70092,86
70092,34
70092,135
70092,98
70393,98
70894,121
70894,33
73279,20
73279,98
69951,47
69951,27
69951,69
72497,98
72497,93
72497,34
72497,121
65413,98
65413,93
65413,34
65413,121
70497,37
70497,27
70497,124
70497,69
70497,47
70497,57
70497,85
65055,98
65055,37
18384227,98
18384227,47
18384227,85
72604,98
72604,85
72604,8
72604,5
66457,98
66457,34
18260777,27
18260777,37
18260777,48
3000107,121
3000107,33
3000107,98
3000132,27
3000122,106
3001032,48
3000021,34
18434000,37
18434000,48
18434000,42
18434000,64
3000195,121
3000195,20
3000126,37
3000126,34
3000126,135
3000126,82
3000126,98
18280306,98
18280306,37
3001489,101
3001489,98
3000770,27
3000770,48
3000062,98
3000062,34
3000062,69
3000062,86
3000016,69
3000016,98
3000016,42
3000014,121
3000014,98
3000014,34
3000001,98
3000001,20
3001321,14
3001321,42
3000996,98
3000996,34
3000996,127
3001065,42
3001065,63
3000048,98
3000048,47
3000048,85
3500012,98
3500012,34
3500007,121
3500007,98
3500007,34
3500017,42
3500017,98
3500017,34
3500017,121
3500017,48
3500017,127
3500018,98
3500018,34
3500018,37
3500011,34
3500011,135
3500011,136
18416632,98
18279289,34
18279289,98
18279289,48
18408585,93
18408585,98
3500059,98
3500059,34
3500081,27
17971273,14
3500365,27
3500365,34
3500013,25
3500013,42
3500024,98
3500024,93
3500488,27
3500505,98
3500505,85
3500505,8
3500505,34
3500010,98
3500010,34
3500414,27
3500414,34
3500414,48
18440677,27
18440677,86
3500484,27
301728,34
301728,48
301728,14
5992,98
5992,34
301730,98
301729,98
301731,14
311053,34
311053,98
311053,48
9299,89
9178,98
18477319,98
18477319,93
18477319,34
18433852,27
304046,48
304046,98
309936,111
309936,98
309936,48
309927,48
309927,34
18377449,98
18465871,98
18465871,34
18472646,98
18037826,98
18037826,93
301163,48
301163,25
4931,98
4931,121
4931,59
4931,109
1804,34
1804,135
312102,25
312102,42
312102,48
18217857,27
18217857,42
18471268,42
18381244,48
18408041,3
18408041,48
18408041,113
18408041,61
311051,3
311051,48
311051,25
18133510,98
308380,34
6077,63
6077,42
308082,48
309558,121
309558,98
309558,34
8128,98
8128,93
304062,121
9785,42
9785,63
312514,48
308961,98
308961,34
308963,27
308962,98
308962,93
308962,34
8169,89
309368,98
309368,34
309368,37
18472429,98
18472418,98
18472418,93
18472426,93
18450934,98
18450934,34
6025,14
6013,27
8153,27
8153,34
8153,48
18471296,48
18471296,18
18279477,98
18279477,34
18359331,48
18359331,34
18359331,69
301151,14
18204479,98
2198,98
2198,34
18434243,63
18434243,42
18273628,98
18471262,98
18471262,93
18471262,34
18258480,98
18258480,93
18258480,34
9698,34
8326,98
8326,34
18270379,98
18270379,93
304006,14
308957,98
308957,34
308957,69
18427216,98
18427216,34
18433315,98
18433315,34
8266,48
18383469,98
18383469,34
1367,98
1367,121
1367,34
1367,48
1367,89
9650,27
308335,106
18391065,98
18391065,34
18391065,48
301193,14
18107832,98
18107832,121
18107832,48
18107832,127
18107832,89
18089254,48
18089254,18
312981,14
18082235,34
18082235,48
18138421,48
18138421,42
18138421,63
18138421,18
18421965,27
18421965,98
18421965,34
18421965,37
303267,48
303267,98
7471,69
18219542,14
18219542,48
18355112,25
18355112,48
18270895,27
18270895,3
18270895,86
18270895,69
18270895,135
18313839,14
5005,98
1820,111
1820,98
1820,34
1820,48
3863,63
3863,42
9814,111
9814,98
9814,48
18474912,48
18161568,71
18161568,18
18416829,18
18400756,98
18400756,93
18400756,34
301177,14
301177,48
6161,14
6161,48
2565,48
2565,14
3866,3
3866,48
3866,113
3866,61
18250288,27
18250288,69
18250288,86
18250288,37
1430,98
18393702,63
6152,34
6152,48
306962,98
18445360,98
18445360,34
18445360,37
6150,98
18421024,98
18421024,34
18421024,37
18471260,98
18367316,27
18367316,34
18466931,98
18466420,34
18466420,98
18464607,34
18464631,34
301170,98
18466939,34
18380180,98
18380180,34
18466407,48
304001,34
304001,98
8319,98
8319,93
8319,34
303871,98
303871,34
8321,98
8321,93
8321,34
311047,34
8320,98
8308,89
18303717,27
304004,34
304004,98
18472625,27
18420432,98
18420432,34
9824,98
9824,93
8029,89
8029,127
312788,127
309672,127
309672,121
309672,89
18359861,14
18359861,48
18439547,98
18241538,89
18241538,98
18452730,63
18452730,42
18452730,18
18317486,98
18317486,48
18432933,98
18432933,93
18432933,34
18452267,8
18466980,98
18469937,127
18469937,48
18466937,98
18466937,116
18433879,27
18369105,27
18369105,69
18369105,113
18133473,48
18133473,34
18458540,127
18458540,48
18482753,98
8167,48
18463990,27
18353030,34
18353030,48
18420465,98
18420465,34
18420465,69
18420465,48
309656,111
309656,98
309656,48
305235,34
309654,98
18480389,42
18446428,98
4462,14
4462,42
18469962,98
18469962,34
18380284,69
1414,89
1414,98
1414,121
1414,34
1414,48
304112,121
304112,98
304112,34
18472443,89
18472443,127
18472443,48
18456807,98
18456807,93
18456807,34
18471284,93
18471328,48
18471328,18
18204478,98
18204478,93
18204478,34
18444264,98
18444264,93
18444264,34
9224,14
9224,42
8054,14
8054,42
304114,98
304114,93
1413,98
1413,34
1715,111
1715,48
4464,98
4464,34
5010,98
301127,34
301127,48
9233,89
9233,127
18471246,20
18446082,98
18446082,34
18396398,98
18396398,121
18396398,34
18396398,48
18471244,34
18471244,48
18367078,34
18469976,14
18469976,48
18381643,89
18381643,127
18471327,98
18471327,93
18469936,98
18469936,34
18433895,98
18433895,93
18433895,34
313089,98
18349251,69
18349251,98
18344478,98
18344478,34
18089775,111
18089775,48
18424179,98
18424179,34
309632,106
309632,48
312874,111
312874,98
312874,48
18107870,98
18107870,93
18237362,69
18237362,48
18277177,89
18277177,121
18277177,34
18277177,127
18345740,98
18345740,34
18345740,93
18472651,48
313076,98
313076,121
313076,34
18380159,98
18377907,14
18292444,34
18292444,98
307084,48
307084,34
305618,98
305618,93
307803,14
18419654,121
18471285,111
18471285,48
18471285,98
313040,98
313040,121
313040,34
313040,48
17982346,14
18204501,98
18204501,34
1823,89
6143,89
6143,14
6143,127
6143,34
6143,121
8297,89
8297,127
8318,98
18458631,98
18458631,34
18382355,106
18382355,48
312842,98
312842,34
312842,48
312084,98
312084,34
312084,37
18247033,98
18247033,34
18126118,106
18429393,98
18429393,34
18241905,98
18241905,34
18241905,111
18425750,98
18425750,34
18261694,14
18261694,48
18365998,98
18365998,93
18365998,34
18273572,98
18273572,34
18273572,93
18363078,93
18356019,14
18356019,48
312688,14
312688,42
18381668,34
18287397,98
18294253,14
18471304,48
8026,89
8026,127
8026,34
18265697,98
18265697,34
18265697,93
307151,98
307151,34
18107844,48
18107844,18
18337896,48
18337896,106
18261699,98
18261699,34
18261699,121
18306531,98
303571,98
303571,34
8099,98
8099,34
8099,121
8099,48
18477428,14
8037,89
8037,127
18471308,48
18471308,34
18471308,25
18471318,69
18471320,48
18460293,85
18446418,98
18446418,93
9496,89
9496,127
312967,121
312967,34
312967,98
18449815,98
18449815,93
18449815,37
2680,14
2680,42
2679,50
8417,98
8417,37
